"","id","host_id","host_response_time","host_response_rate","host_accept_rate","superhost","n_host_listings","room_type","bedrooms","beds","price","n_reviews","rev_rating","rev_accuracy","rev_clean","rev_checkin","rev_comm","rev_location","rev_value","license","instant_bookable","n_reviews_month","balcony","lake_access","waterfront","private_entry","workspace","backyard","beachfront","kitchen","oven","stove","wifi","fridge","iron","bed_linens","tv","dryer","coffee_maker","washer","microwave","shampoo","hot_water","hangers","dishwasher","freezer","heating","free_parking","breakfast","fireplace","hair_dryer","pool","sauna","hot_tub","gym","bbq","airco","greeting_host","crib","high_chair","pets_allow","elevator","single_level","baby_safety_gates","baby_bath","changing_table","baby_monitor","fire_extinguisher","smoke_alarm","security_cameras","carbon_monoxide_alarm","smart_lock","first_aid"
"4656",10093018,5755746,NA,NA,NA,0,0,"Entire home/apt",1,1,"$100.00",0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4657",10093279,2829912,NA,NA,NA,0,1,"Entire home/apt",1,1,"$82.00",3,87,8,9,9,9,8,7,NA,0,0.05,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"4658",10094629,51153488,NA,NA,"75%",0,1,"Entire home/apt",1,1,"$99.00",21,96,10,10,10,10,9,9,NA,0,0.35,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
"4659",10094980,4056090,"within a few hours","90%","100%",0,1,"Entire home/apt",2,2,"$176.00",78,92,9,9,9,10,10,8,NA,0,1.32,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,1
"4660",10095391,20804343,NA,NA,NA,0,1,"Entire home/apt",2,2,"$200.00",16,100,10,10,10,10,10,10,NA,0,0.27,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"4661",10095510,51806249,NA,NA,NA,0,1,"Entire home/apt",1,1,"$125.00",2,90,8,10,9,10,8,9,NA,0,0.03,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
"4662",10096927,51813604,NA,NA,NA,0,1,"Entire home/apt",2,2,"$145.00",1,100,10,10,10,10,10,10,NA,0,0.02,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4663",10096971,18583875,NA,NA,"100%",1,1,"Entire home/apt",1,1,"$155.00",43,96,10,9,10,10,10,9,NA,1,0.75,0,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1
"4664",10097793,1512172,NA,NA,NA,0,1,"Entire home/apt",1,1,"$73.00",1,60,8,6,10,6,8,6,NA,0,0.02,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"4665",10098550,8510828,NA,NA,NA,0,2,"Private room",1,1,"$52.00",36,91,10,10,9,9,9,9,NA,0,0.62,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1
"4666",10101477,9091479,"within a day","50%","11%",0,2,"Entire home/apt",1,1,"$60.00",4,95,10,8,10,10,9,10,NA,0,0.07,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"4667",10101748,7176784,"within an hour","100%","99%",1,2,"Private room",1,1,"$52.00",132,99,10,10,10,10,10,10,NA,1,6.15,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
"4668",10104614,3680046,"within a day","100%","80%",0,1,"Entire home/apt",1,1,"$175.00",35,97,10,10,10,10,10,9,NA,0,0.62,1,0,1,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0
"4669",10110034,27251842,NA,NA,"33%",0,1,"Entire home/apt",2,2,"$266.00",10,98,10,9,10,10,10,9,NA,0,0.17,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"4670",10110333,38225075,NA,NA,NA,0,1,"Private room",1,1,"$150.00",1,100,10,10,8,6,10,10,NA,0,0.02,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4671",10110453,1464510,"within an hour","100%","95%",0,97,"Entire home/apt",1,1,"$172.00",24,84,10,8,8,9,9,9,NA,1,0.42,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0
"4672",10111606,9435259,"within an hour","100%","80%",0,10,"Entire home/apt",1,1,"$110.00",26,98,10,10,10,10,10,9,NA,0,0.43,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
"4673",10111823,6268644,NA,NA,NA,0,1,"Entire home/apt",2,2,"$299.00",40,98,10,10,10,10,10,10,NA,0,0.68,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
"4674",10112132,7481329,NA,NA,NA,0,2,"Private room",1,1,"$49.00",24,97,10,10,10,10,9,10,NA,0,0.43,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"4675",10114567,6411540,NA,NA,"100%",0,1,"Entire home/apt",1,1,"$140.00",20,99,10,10,10,10,9,10,NA,0,0.33,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0
"4676",10118060,51923561,NA,NA,NA,0,1,"Private room",1,1,"$75.00",2,100,10,10,10,9,10,10,NA,0,0.03,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"4677",10119487,13116549,NA,NA,"100%",0,1,"Entire home/apt",NA,1,"$191.00",28,95,10,10,10,10,10,9,NA,1,0.54,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
"4678",10121407,7082567,NA,NA,"50%",0,1,"Entire home/apt",4,3,"$200.00",12,100,10,9,9,10,9,9,NA,0,0.21,1,0,0,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,1,1,0,1,0,1
"4679",10121696,16207886,NA,NA,NA,0,1,"Entire home/apt",2,2,"$125.00",4,85,9,9,9,10,10,8,NA,0,0.07,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"4680",10122850,51946366,NA,NA,"100%",1,1,"Entire home/apt",1,2,"$195.00",27,95,9,10,10,10,9,9,NA,0,0.48,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
"4681",10129292,15916616,NA,NA,NA,0,1,"Entire home/apt",1,1,"$125.00",7,97,10,10,10,10,9,10,NA,0,0.12,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
"4682",10130617,51988488,"within an hour","100%","100%",1,2,"Entire home/apt",2,2,"$180.00",23,98,10,10,10,10,10,9,NA,0,0.38,1,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0
"4683",10131233,5677135,NA,NA,NA,0,1,"Entire home/apt",1,1,"$70.00",0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4684",10133666,52004828,NA,NA,"82%",1,1,"Entire home/apt",3,3,"$189.00",43,97,10,9,10,10,9,9,NA,0,0.75,1,0,0,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0
"4685",10133734,52006198,NA,NA,NA,0,2,"Private room",1,2,"$150.00",4,95,10,10,10,10,10,10,NA,0,0.07,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4686",10135775,29454223,NA,NA,NA,0,1,"Entire home/apt",1,2,"$100.00",3,100,10,10,10,9,9,9,NA,0,0.07,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1
"4687",10136640,52020496,"within an hour","100%","79%",0,1,"Entire home/apt",1,2,"$125.00",9,100,10,9,10,10,10,10,NA,0,0.23,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"4688",10137130,10055973,"within an hour","100%",NA,0,1,"Entire home/apt",1,1,"$150.00",16,94,10,9,10,10,9,9,NA,0,0.27,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"4689",10145433,10076897,NA,NA,"100%",0,13,"Private room",1,1,"$85.00",8,93,8,10,9,9,8,9,NA,0,0.15,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1
"4690",10145803,10076897,NA,NA,"100%",0,13,"Private room",1,0,"$85.00",3,93,10,9,10,10,8,9,NA,0,0.06,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1
"4691",10145992,10076897,NA,NA,"100%",0,13,"Private room",1,1,"$85.00",3,93,9,9,9,9,7,8,NA,0,0.06,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1
"4692",10146182,575095,NA,NA,NA,0,1,"Entire home/apt",2,2,"$90.00",0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4693",10146499,52073575,NA,NA,NA,0,1,"Entire home/apt",1,1,"$145.00",21,98,10,10,10,10,10,10,NA,0,0.35,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
"4694",10152802,24138541,NA,NA,NA,0,1,"Entire home/apt",3,3,"$300.00",0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
"4695",10161074,10076897,NA,NA,"100%",0,13,"Private room",1,1,"$85.00",7,94,10,10,10,10,8,9,NA,0,0.12,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1
"4696",10161099,5689129,NA,NA,NA,0,2,"Entire home/apt",1,1,"$110.00",16,98,10,10,9,10,9,9,NA,0,0.32,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
"4697",10161202,10076897,NA,NA,"100%",0,13,"Private room",1,0,"$85.00",8,73,8,8,8,9,6,8,NA,0,0.13,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1
"4698",10161717,4138939,NA,NA,NA,0,1,"Private room",1,1,"$60.00",0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4699",10177152,51654525,NA,NA,NA,0,1,"Private room",1,2,"$800.00",0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4700",10181220,23732319,NA,NA,NA,0,1,"Entire home/apt",1,1,"$59.00",14,96,10,10,10,10,9,9,NA,0,0.23,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"4701",10182011,10076897,NA,NA,"100%",0,13,"Private room",1,1,"$85.00",8,85,8,9,8,8,9,8,NA,0,0.18,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1
"4702",10182237,10076897,NA,NA,"100%",0,13,"Private room",1,1,"$85.00",7,89,10,10,9,9,8,8,NA,0,0.12,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1
"4703",10182371,10076897,NA,NA,"100%",0,13,"Private room",1,0,"$94.00",7,97,9,9,10,10,9,9,NA,0,0.12,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1
"4704",10190247,52334546,"within a few hours","100%","56%",0,1,"Entire home/apt",2,3,"$122.00",66,95,10,9,10,10,9,9,NA,0,1.1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"4705",10197079,5284681,"a few days or more","0%","63%",0,1,"Private room",1,1,"$40.00",7,94,9,9,9,10,10,9,NA,0,0.12,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"4706",10197779,15567510,NA,NA,"67%",0,0,"Entire home/apt",1,1,"$125.00",5,100,10,10,10,10,10,10,NA,0,0.37,1,0,0,0,1,0,0,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4707",10198226,37463467,"within a day","100%","93%",0,1,"Private room",1,4,"$128.00",88,88,9,9,9,9,10,9,NA,0,1.53,0,0,1,0,0,0,0,1,1,0,1,1,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"4708",10201367,25002070,NA,NA,NA,0,1,"Entire home/apt",1,1,"$82.00",1,100,10,10,8,10,10,8,NA,0,0.02,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"4709",10204197,52423702,NA,NA,"60%",0,1,"Entire home/apt",NA,2,"$165.00",30,96,10,10,10,10,9,9,NA,0,0.54,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1
"4710",10209166,29106662,"within a few hours","100%","83%",0,2,"Entire home/apt",1,1,"$85.00",23,97,10,9,10,10,9,9,NA,0,0.41,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
"4711",10217380,52500676,NA,NA,NA,0,1,"Entire home/apt",1,1,"$79.00",0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"4712",10217568,2819553,"within an hour","100%","39%",0,1,"Entire home/apt",1,1,"$80.00",44,96,10,10,10,10,10,9,NA,0,0.75,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"4713",10221568,52524076,NA,NA,NA,0,1,"Entire home/apt",2,2,"$199.00",21,94,10,10,10,10,9,9,NA,0,0.36,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
"4714",10225933,52548458,"within a few hours","100%","0%",0,1,"Entire home/apt",1,1,"$70.00",15,100,10,10,10,9,9,9,NA,0,0.28,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
"4715",10227023,9748418,"within a day","67%","44%",1,2,"Private room",1,1,"$85.00",61,98,10,9,10,10,9,10,NA,0,1.15,0,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"4716",10227700,52558016,"","","",0,NA,"Private room",1,1,"$119.00",1,NA,NA,NA,NA,NA,NA,NA,NA,0,0.02,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"4717",10230893,3009012,NA,NA,NA,0,1,"Entire home/apt",2,2,"$120.00",19,96,10,9,10,10,10,9,NA,0,0.34,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4718",10237920,10711622,NA,NA,NA,0,5,"Private room",1,1,"$50.00",1,100,10,10,10,10,10,10,NA,0,0.02,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4719",10238838,52621846,NA,NA,NA,0,2,"Entire home/apt",2,4,"$264.00",1,NA,NA,NA,NA,NA,NA,NA,NA,1,0.02,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
"4720",10240434,4513819,"within an hour","100%","100%",1,2,"Private room",NA,1,"$116.00",42,98,10,10,10,10,10,10,NA,1,0.71,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1
"4721",10241939,4427983,NA,NA,NA,0,1,"Entire home/apt",1,1,"$137.00",1,100,10,8,10,10,10,8,NA,0,0.02,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"4722",10242154,1464510,"within an hour","100%","95%",0,97,"Entire home/apt",1,2,"$225.00",33,80,9,8,8,9,9,8,NA,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4723",10243560,52646144,"within an hour","100%","100%",0,2,"Entire home/apt",2,2,"$185.00",8,90,9,9,9,9,9,9,NA,0,0.14,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
"4724",10244081,12866932,NA,NA,NA,0,1,"Entire home/apt",1,1,"$155.00",1,100,10,10,10,10,10,8,NA,0,0.03,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
"4725",10244604,33887588,NA,NA,NA,0,1,"Entire home/apt",1,1,"$129.00",39,96,9,10,10,10,10,9,NA,1,0.65,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
"4726",10250192,22231144,NA,NA,NA,0,1,"Entire home/apt",2,1,"$87.00",21,91,9,9,9,10,10,9,NA,0,0.4,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"4727",10256911,1104538,"within an hour","100%","100%",0,1,"Entire home/apt",2,2,"$579.00",26,98,10,10,10,10,10,9,NA,0,0.44,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1
"4728",10257082,7970021,NA,NA,NA,0,1,"Entire home/apt",1,1,"$230.00",16,100,10,9,10,10,10,9,NA,0,0.27,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,0,1,0,1
"4729",10258112,43003215,NA,NA,NA,0,1,"Entire home/apt",1,1,"$140.00",23,95,9,9,10,10,10,9,NA,0,0.4,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"4730",10259094,8731642,"within an hour","100%","100%",1,2,"Private room",1,1,"$104.00",121,97,10,10,10,10,10,10,NA,1,2.02,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1
"4731",10259745,2658665,NA,NA,NA,0,1,"Entire home/apt",3,3,"$130.00",0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
"4732",10260751,52752092,NA,NA,"100%",0,4,"Private room",1,1,"$70.00",24,88,9,8,10,10,9,8,NA,1,0.61,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"4733",10260830,10882714,NA,NA,NA,0,1,"Entire home/apt",2,2,"$160.00",1,100,10,10,10,10,10,10,NA,0,0.02,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"4734",10261203,7169363,NA,NA,"46%",0,1,"Entire home/apt",3,3,"$269.00",38,98,10,9,10,10,9,10,NA,0,0.64,1,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
